,brand,model,color,registration_date,year,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km
22175,audi,Audi S8,grey,05/2023,2023,133900,571,Automatic,Petrol,10.8,1995.0
22176,audi,Audi RS3,grey,01/2023,2023,77490,400,Automatic,Petrol,9.0,2650.0
22177,audi,Audi A5,grey,01/2023,2023,64890,204,Automatic,Diesel,5.9,7000.0
22178,audi,Audi A4,grey,02/2023,2023,67480,204,Automatic,Diesel,4.6,6980.0
22179,audi,Audi A1,grey,03/2023,2023,27430,110,Automatic,Petrol,5.9,3800.0
22180,audi,Audi RS4,grey,03/2023,2023,95880,450,Automatic,Petrol,10.0,5900.0
22181,audi,Audi Q8,grey,02/2023,2023,100000,286,Automatic,Diesel,7.1,1005.0
22182,audi,Audi SQ5,grey,03/2023,2023,88780,341,Automatic,Diesel,7.0,4999.0
22183,audi,Audi SQ7,grey,04/2023,2023,134880,507,Automatic,Petrol,12.0,1111.0
22185,audi,Audi SQ5,grey,02/2023,2023,89490,385,Automatic,Diesel,7.0,1167.0
22186,audi,Audi RS Q3,grey,03/2023,2023,79900,400,Automatic,Petrol,9.6,3501.0
22187,audi,Audi TT RS,grey,06/2023,2023,87200,400,Automatic,Petrol,9.2,3000.0
22190,audi,Audi A5,grey,03/2023,2023,64955,204,Automatic,Petrol,5.9,4899.0
22191,audi,Audi Q7,grey,05/2023,2023,99900,340,Automatic,Petrol,8.6,1100.0
22193,audi,Audi RS4,grey,03/2023,2023,102790,450,Automatic,Petrol,9.8,100.0
22194,audi,Audi RS5,grey,03/2023,2023,99990,450,Automatic,Petrol,9.9,9900.0
22195,audi,Audi A4,grey,03/2023,2023,50950,204,Automatic,Petrol,7.3,3000.0
22196,audi,Audi S5,grey,05/2023,2023,86990,341,Automatic,Diesel,6.4,5000.0
22197,audi,Audi SQ8,grey,03/2023,2023,108990,507,Automatic,Petrol,12.5,2500.0
22198,audi,Audi SQ8,grey,03/2023,2023,109990,507,Automatic,Petrol,12.1,6100.0
22199,audi,Audi A4,grey,03/2023,2023,62980,204,Automatic,Petrol,7.6,3000.0
22201,audi,Audi A3,grey,05/2023,2023,38890,150,Automatic,Petrol,5.7,2.0
22202,audi,Audi SQ5,grey,02/2023,2023,75980,341,Automatic,Diesel,7.0,460.0
22203,audi,Audi RS Q8,grey,03/2023,2023,175900,600,Automatic,Petrol,12.3,3500.0
22204,audi,Audi Q5,grey,02/2023,2023,64470,204,Automatic,Diesel,6.2,1350.0
22206,audi,Audi A5,green,03/2023,2023,59690,204,Automatic,Petrol,5.9,4500.0
22207,audi,Audi A5,green,03/2023,2023,68880,286,Automatic,Diesel,7.2,5900.0
22208,audi,Audi S3,green,02/2023,2023,48416,310,Automatic,Petrol,7.4,2500.0
22209,audi,Audi A5,green,03/2023,2023,64990,265,Automatic,Petrol,6.8,9900.0
22210,audi,Audi SQ7,green,06/2023,2023,152990,507,Automatic,Petrol,12.6,1500.0
22211,audi,Audi A8,green,05/2023,2023,139990,286,Automatic,Diesel,6.5,1000.0
22212,audi,Audi SQ2,green,01/2023,2023,50900,300,Automatic,Petrol,7.7,5750.0
22213,audi,Audi TT,green,04/2023,2023,87590,400,Automatic,Petrol,9.0,8000.0
22214,audi,Audi R8,green,06/2023,2023,249900,620,Automatic,Petrol,13.9,2000.0
22216,audi,Audi A4,green,03/2023,2023,72269,204,Automatic,Diesel,6.0,10000.0
22217,audi,Audi A4,green,03/2023,2023,58880,204,Automatic,Diesel,5.9,4150.0
22218,audi,Audi A5,green,05/2023,2023,71690,265,Automatic,Petrol,7.8,1000.0
22219,audi,Audi Q5,green,05/2023,2023,67777,204,Automatic,Diesel,6.7,5000.0
22220,audi,Audi Q5,green,03/2023,2023,69849,204,Automatic,Diesel,6.7,13500.0
22223,audi,Audi RS3,green,05/2023,2023,79990,400,Automatic,Petrol,9.0,50.0
22224,audi,Audi RS3,green,06/2023,2023,67980,400,Automatic,Petrol,9.0,3000.0
22225,audi,Audi RS6,green,06/2023,2023,169750,600,Automatic,Petrol,13.0,1100.0
22226,audi,Audi S5,green,04/2023,2023,80490,341,Automatic,Diesel,7.3,4500.0
22227,audi,Audi A5,green,03/2023,2023,60180,204,Automatic,Diesel,4.8,10000.0
22228,audi,Audi A5,green,05/2023,2023,71490,265,Automatic,Petrol,7.8,1000.0
22229,audi,Audi Q5,green,03/2023,2023,71900,204,Automatic,Diesel,6.2,9500.0
22230,audi,Audi Q2,green,03/2023,2023,46899,150,Automatic,Petrol,5.3,5000.0
22232,audi,Audi QUATTRO,green,03/2023,2023,63555,204,Automatic,Petrol,6.1,4998.0
22233,audi,Audi Q2,green,05/2023,2023,29088,110,Manual,Petrol,5.2,10.0
22234,audi,Audi Q2,green,05/2023,2023,29088,110,Manual,Petrol,5.2,10.0
22235,audi,Audi Q2,green,05/2023,2023,29088,110,Manual,Petrol,5.2,10.0
22236,audi,Audi S5,green,05/2023,2023,79130,354,Automatic,Petrol,9.2,3900.0
22237,audi,Audi Q2,green,05/2023,2023,37990,116,Automatic,Diesel,4.9,1500.0
22238,audi,Audi A4 allroad,green,05/2023,2023,61990,204,Automatic,Diesel,6.0,1000.0
22239,audi,Audi A4 allroad,green,05/2023,2023,62190,204,Automatic,Diesel,6.0,1000.0
22240,audi,Audi TTS,green,03/2023,2023,72990,320,Automatic,Petrol,8.3,3001.0
22241,audi,Audi TT RS,green,03/2023,2023,72500,400,Automatic,Petrol,8.7,9900.0
22242,audi,Audi Q5,green,02/2023,2023,69900,204,Automatic,Diesel,6.3,9500.0
22243,audi,Audi A5,green,03/2023,2023,69900,265,Automatic,Petrol,7.7,6500.0
22244,audi,Audi A5,green,03/2023,2023,76547,265,Automatic,Petrol,7.7,6500.0
22245,audi,Audi SQ5,green,05/2023,2023,72269,341,Automatic,Diesel,7.0,10.0
22246,audi,Audi A4,green,03/2023,2023,59980,204,Automatic,Diesel,4.7,10000.0
22247,audi,Audi A4,green,06/2023,2023,62489,204,Automatic,Petrol,7.1,5000.0
22248,audi,Audi Q5,green,01/2023,2023,29740,204,Automatic,Petrol,6.6,15000.0
22251,audi,Audi TTS,red,05/2023,2023,56488,320,Automatic,Petrol,7.4,10.0
22252,audi,Audi RS3,red,04/2023,2023,81200,400,Automatic,Petrol,8.3,10000.0
22253,audi,Audi A4,red,03/2023,2023,66220,265,Automatic,Petrol,7.8,7000.0
22255,audi,Audi RS3,red,03/2023,2023,73880,400,Automatic,Petrol,8.9,2000.0
22256,audi,Audi RS3,red,06/2023,2023,70000,400,Automatic,Petrol,8.9,2000.0
22258,audi,Audi RS3,red,03/2023,2023,71900,400,Automatic,Petrol,8.3,3980.0
22259,audi,Audi RS3,red,04/2023,2023,122958,500,Automatic,Petrol,9.0,10.0
22260,audi,Audi A5,red,05/2023,2023,64900,204,Automatic,Petrol,6.9,6000.0
22261,audi,Audi RS4,red,02/2023,2023,104390,450,Automatic,Petrol,8.8,4500.0
22262,audi,Audi Q2,red,06/2023,2023,34440,150,Automatic,Petrol,6.4,3150.0
22263,audi,Audi R8,red,05/2023,2023,169900,570,Automatic,Petrol,13.7,2000.0
22264,audi,Audi A1,red,02/2023,2023,28180,110,Automatic,Petrol,5.7,6000.0
22265,audi,Audi Q8,red,01/2023,2023,84890,286,Automatic,Diesel,7.1,1300.0
22266,audi,Audi A3,red,05/2023,2023,31385,150,Manual,Petrol,5.6,10.0
22267,audi,Audi SQ2,red,01/2023,2023,50600,300,Automatic,Petrol,7.7,7200.0
22268,audi,Audi S5,red,03/2023,2023,78990,341,Automatic,Diesel,7.1,5900.0
22269,audi,Audi Q2,red,06/2023,2023,39990,150,Automatic,Petrol,6.3,3150.0
22271,audi,Audi RS3,red,06/2023,2023,76950,400,Automatic,Petrol,9.0,1100.0
22272,audi,Audi A3,red,05/2023,2023,29800,150,Manual,Petrol,5.6,10.0
22273,audi,Audi A3,red,05/2023,2023,39718,150,Manual,Petrol,5.8,10.0
22274,audi,Audi A3,red,03/2023,2023,34980,110,Automatic,Petrol,5.5,3050.0
22275,audi,Audi Q2,red,06/2023,2023,35990,150,Manual,Petrol,5.5,500.0
22277,audi,Audi A1,red,05/2023,2023,29880,110,Automatic,Petrol,5.9,3500.0
22278,audi,Audi Q3,red,04/2023,2023,46740,150,Automatic,Petrol,6.5,3500.0
22279,audi,Audi A3,red,06/2023,2023,28690,110,Manual,Petrol,5.5,10.0
22280,audi,Audi A3,red,06/2023,2023,28690,110,Manual,Petrol,5.5,10.0
22281,audi,Audi A1,red,05/2023,2023,36990,150,Automatic,Petrol,6.2,3000.0
22282,audi,Audi A3,red,05/2023,2023,43890,150,Automatic,Diesel,4.7,10.0
22283,audi,Audi SQ2,red,05/2023,2023,48188,300,Automatic,Petrol,7.7,10.0
22284,audi,Audi A3,red,05/2023,2023,29900,150,Manual,Petrol,5.6,10.0
22285,audi,Audi A1,red,06/2023,2023,25750,110,Manual,Petrol,5.4,10.0
22286,audi,Audi Q3,red,02/2023,2023,39490,150,Manual,Petrol,5.6,4900.0
22287,audi,Audi Q3,red,04/2023,2023,45888,150,Automatic,Petrol,5.8,10.0
22288,audi,Audi SQ2,red,05/2023,2023,48188,300,Automatic,Petrol,7.7,10.0
22289,audi,Audi Q2,red,06/2023,2023,42950,150,Automatic,Petrol,6.3,2050.0
22290,audi,Audi Q2,red,01/2023,2023,28479,110,Manual,Petrol,5.8,41.0
22291,audi,Audi A1,red,06/2023,2023,25750,110,Manual,Petrol,5.4,10.0
22292,audi,Audi SQ2,red,05/2023,2023,47388,300,Automatic,Petrol,7.7,10.0
22293,audi,Audi A3,red,06/2023,2023,28790,110,Manual,Petrol,5.5,10.0
22294,audi,Audi A3,red,06/2023,2023,28790,110,Manual,Petrol,5.5,10.0
22295,audi,Audi A3,red,05/2023,2023,41490,150,Automatic,Diesel,4.7,10.0
22296,audi,Audi A1,red,05/2023,2023,25988,110,Manual,Petrol,4.8,10.0
22297,audi,Audi A1,red,05/2023,2023,29988,150,Automatic,Petrol,5.9,10.0
22298,audi,Audi A3,red,01/2023,2023,42930,150,Automatic,Petrol,5.9,8900.0
22299,audi,Audi A1,red,03/2023,2023,30956,110,Automatic,Petrol,4.8,2197.0
22300,audi,Audi A1,red,02/2023,2023,28180,110,Automatic,Petrol,5.7,6000.0
22301,audi,Audi Q2,red,03/2023,2023,35888,150,Automatic,Petrol,5.1,10.0
22302,audi,Audi A1,red,02/2023,2023,35630,150,Automatic,Petrol,5.1,9900.0
22303,audi,Audi Q2,red,05/2023,2023,29740,110,Manual,Petrol,5.2,10.0
22304,audi,Audi Q2,red,03/2023,2023,36518,150,Automatic,Petrol,5.1,10.0
22305,audi,Audi A1,red,05/2023,2023,30188,150,Automatic,Petrol,5.9,10.0
22306,audi,Audi TTS,red,02/2023,2023,46088,320,Automatic,Petrol,7.6,5999.0
22307,audi,Audi Q3,red,04/2023,2023,30930,150,Automatic,Petrol,5.8,10.0
22308,audi,Audi A1,red,03/2023,2023,27980,110,Automatic,Petrol,6.2,6000.0
22309,audi,Audi A1,red,02/2023,2023,25988,110,Automatic,Petrol,5.7,6000.0
22310,audi,Audi A1,red,05/2023,2023,29988,110,Manual,Petrol,4.8,10.0
22311,audi,Audi A1,red,05/2023,2023,25988,150,Automatic,Petrol,5.9,10.0
22312,audi,Audi A1,red,05/2023,2023,54788,110,Manual,Petrol,4.8,10.0
22313,audi,Audi Q2,red,05/2023,2023,29860,150,Automatic,Diesel,4.2,10.0
22314,audi,Audi S5,red,05/2023,2023,78850,354,Automatic,Petrol,9.2,2001.0
22315,audi,Audi A1,red,05/2023,2023,25988,110,Manual,Petrol,4.8,10.0
22316,audi,Audi Q2,red,01/2023,2023,28479,110,Manual,Petrol,5.8,38.0
22317,audi,Audi SQ2,red,05/2023,2023,47388,300,Automatic,Petrol,7.7,10.0
22318,audi,Audi TTS,red,05/2023,2023,56488,320,Automatic,Petrol,7.4,10.0
22319,audi,Audi Q2,red,06/2023,2023,29088,110,Manual,Petrol,5.2,10.0
22320,audi,Audi Q2,red,05/2023,2023,40848,150,Automatic,Petrol,6.0,1110.0
22321,audi,Audi Q2,red,06/2023,2023,29088,110,Manual,Petrol,5.2,10.0
22322,audi,Audi Q2,red,06/2023,2023,29088,110,Manual,Petrol,5.2,10.0
22324,audi,Audi RS3,red,02/2023,2023,70750,400,Automatic,Petrol,8.3,6000.0
22325,audi,Audi A3,red,05/2023,2023,41390,150,Automatic,Diesel,4.7,10.0
22326,audi,Audi A3,red,06/2023,2023,43880,150,Automatic,Petrol,6.1,3000.0
22327,audi,Audi A1,red,05/2023,2023,29988,150,Automatic,Petrol,5.9,10.0
22328,audi,Audi A3,red,05/2023,2023,32300,150,Manual,Petrol,5.6,10.0
22329,audi,Audi A1,red,03/2023,2023,35660,150,Automatic,Petrol,6.4,1800.0
22330,audi,Audi Q2,red,06/2023,2023,28888,110,Manual,Petrol,5.2,10.0
22331,audi,Audi A1,red,06/2023,2023,33450,110,Automatic,Petrol,4.9,1100.0
22332,audi,Audi Q2,red,06/2023,2023,28888,110,Manual,Petrol,5.2,10.0
22333,audi,Audi TTS,red,03/2023,2023,64480,320,Automatic,Petrol,7.4,3000.0
22334,audi,Audi Q2,red,06/2023,2023,28888,110,Manual,Petrol,5.2,10.0
22335,audi,Audi A3,red,05/2023,2023,37990,150,Manual,Petrol,5.8,10.0
22336,audi,Audi Q8,red,05/2023,2023,79588,340,Automatic,Petrol,8.6,10.0
22337,audi,Audi RS Q3,red,02/2023,2023,68880,400,Automatic,Petrol,9.6,10.0
22338,audi,Audi A1,red,03/2023,2023,31900,95,Automatic,Petrol,5.9,6000.0
22339,audi,Audi TT,red,05/2023,2023,54588,245,Automatic,Petrol,9.3,10.0
22340,audi,Audi Q2,red,06/2023,2023,28888,110,Manual,Petrol,5.2,10.0
22341,audi,Audi A1,red,01/2023,2023,33900,150,Automatic,Petrol,5.0,5500.0
22342,audi,Audi TT,red,04/2023,2023,57088,245,Automatic,Petrol,9.3,10.0
22343,audi,Audi A1,red,06/2023,2023,25750,110,Manual,Petrol,5.4,10.0
22344,audi,Audi SQ2,red,05/2023,2023,44914,300,Automatic,Petrol,7.7,10.0
22345,audi,Audi Q3,red,04/2023,2023,74950,150,Automatic,Petrol,5.8,10.0
22346,audi,Audi RS3,red,06/2023,2023,25988,400,Automatic,Petrol,9.0,3000.0
22347,audi,Audi Q2,red,03/2023,2023,26890,150,Automatic,Petrol,5.1,10.0
22348,audi,Audi A1,red,05/2023,2023,34000,110,Manual,Petrol,4.8,10.0
22349,audi,Audi Q3,red,03/2023,2023,26980,150,Automatic,Petrol,5.8,10.0
22350,audi,Audi Q3,red,03/2023,2023,27056,150,Automatic,Petrol,5.8,10.0
22351,audi,Audi A1,red,03/2023,2023,142890,110,Manual,Petrol,5.4,5000.0
22353,audi,Audi RS3,black,05/2023,2023,79990,400,Automatic,Petrol,9.0,50.0
22354,audi,Audi S3,black,03/2023,2023,55470,310,Automatic,Petrol,7.4,7950.0
22356,audi,Audi RS6,black,04/2023,2023,158450,600,Automatic,Petrol,12.6,999.0
22357,audi,Audi RS6,black,04/2023,2023,158890,600,Automatic,Petrol,12.6,999.0
22358,audi,Audi RS6,black,04/2023,2023,158890,600,Automatic,Petrol,12.6,999.0
22359,audi,Audi RS4,black,03/2023,2023,99980,450,Automatic,Petrol,8.8,2500.0
22360,audi,Audi RS3,black,04/2023,2023,79990,400,Automatic,Petrol,9.0,1500.0
22361,audi,Audi RS4,black,04/2023,2023,133850,529,Automatic,Petrol,10.0,6500.0
22362,audi,Audi RS3,black,05/2023,2023,79990,400,Automatic,Petrol,9.0,50.0
22363,audi,Audi RS4,black,04/2023,2023,133850,530,Automatic,Petrol,10.0,6500.0
22364,audi,Audi Q7,black,05/2023,2023,93770,286,Automatic,Diesel,8.2,1100.0
22365,audi,Audi A4,black,01/2023,2023,49580,286,Automatic,Diesel,6.1,10000.0
22366,audi,Audi SQ5,black,03/2023,2023,81655,341,Automatic,Diesel,8.1,7500.0
22367,audi,Audi A1,black,06/2023,2023,39890,207,Automatic,Petrol,5.5,5000.0
22368,audi,Audi RS6,black,04/2023,2023,158890,600,Automatic,Petrol,13.1,999.0
22369,audi,Audi Q5,black,05/2023,2023,80450,286,Automatic,Diesel,8.6,3000.0
22370,audi,Audi A8,black,05/2023,2023,124990,286,Automatic,Diesel,7.5,5000.0
22371,audi,Audi A4,black,03/2023,2023,44960,204,Automatic,Diesel,4.5,11.0
22372,audi,Audi A3,black,03/2023,2023,49880,200,Automatic,Diesel,5.9,4900.0
22373,audi,Audi A3,black,05/2023,2023,38880,150,Automatic,Petrol,5.6,9900.0
22374,audi,Audi Q5,black,03/2023,2023,75950,286,Automatic,Diesel,8.6,3000.0
22375,audi,Audi SQ5,black,03/2023,2023,83850,341,Automatic,Diesel,8.5,3000.0
22376,audi,Audi A6,black,05/2023,2023,69990,204,Automatic,Diesel,5.7,4900.0
22377,audi,Audi SQ5,black,03/2023,2023,78850,341,Automatic,Diesel,8.1,3000.0
22378,audi,Audi A3,black,03/2023,2023,34190,150,Manual,Petrol,6.0,4500.0
22379,audi,Audi Q5,black,06/2023,2023,64900,204,Automatic,Diesel,5.3,5000.0
22380,audi,Audi A4,black,03/2023,2023,57900,204,Automatic,Petrol,6.9,9500.0
22381,audi,Audi Q8,black,03/2023,2023,96490,340,Automatic,Petrol,8.3,8.0
22383,audi,Audi SQ5,black,02/2023,2023,81950,341,Automatic,Diesel,8.1,3000.0
22384,audi,Audi RS3,black,04/2023,2023,66880,400,Automatic,Petrol,9.0,5000.0
22385,audi,Audi A6,black,03/2023,2023,63890,204,Automatic,Diesel,5.7,3271.0
22388,audi,Audi A6,black,04/2023,2023,67900,204,Automatic,Diesel,6.0,6000.0
22389,audi,Audi A6,black,01/2023,2023,47988,265,Automatic,Petrol,7.6,10.0
22390,audi,Audi RS6,black,03/2023,2023,172990,600,Automatic,Petrol,12.6,13000.0
22391,audi,Audi A3,black,05/2023,2023,30788,110,Automatic,Petrol,5.1,10.0
22392,audi,Audi A3,black,05/2023,2023,32688,150,Automatic,Petrol,5.6,10.0
22393,audi,Audi SQ5,black,03/2023,2023,83940,341,Automatic,Diesel,7.0,3657.0
22394,audi,Audi SQ7,black,03/2023,2023,117870,507,Automatic,Petrol,12.0,10.0
22395,audi,Audi Q8,black,03/2023,2023,109480,286,Automatic,Diesel,7.1,20.0
22396,audi,Audi A3,black,03/2023,2023,38490,150,Automatic,Petrol,4.7,3333.0
22397,audi,Audi Q5,black,01/2023,2023,51910,204,Automatic,Hybrid,6.6,5.0
22398,audi,Audi Q5,black,01/2023,2023,51910,204,Automatic,Hybrid,6.6,5.0
22399,audi,Audi A3,black,05/2023,2023,28988,110,Manual,Petrol,5.5,10.0
22400,audi,Audi Q2,black,01/2023,2023,28690,110,Manual,Petrol,5.1,3000.0
22401,audi,Audi Q7,black,04/2023,2023,98220,286,Automatic,Diesel,8.4,14900.0
22402,audi,Audi A6,black,02/2023,2023,69980,204,Automatic,Diesel,5.7,6000.0
22403,audi,Audi Q3,black,01/2023,2023,45610,150,Automatic,Hybrid,5.8,5.0
22404,audi,Audi A4,black,05/2023,2023,39910,163,Automatic,Diesel,4.0,5.0
22405,audi,Audi A4,black,05/2023,2023,39910,163,Automatic,Diesel,4.0,5.0
22406,audi,Audi A4,black,05/2023,2023,39910,163,Automatic,Diesel,4.0,5.0
22408,audi,Audi RS Q8,black,04/2023,2023,159985,600,Automatic,Petrol,13.3,60.0
22409,audi,Audi RS3,black,06/2023,2023,89900,400,Automatic,Petrol,8.2,1100.0
22410,audi,Audi RS6,black,04/2023,2023,159945,600,Automatic,Petrol,11.5,40.0
22414,audi,Audi RS3,black,03/2023,2023,71900,400,Automatic,Petrol,8.3,2250.0
22415,audi,Audi RS6,black,01/2023,2023,134880,600,Automatic,Petrol,11.5,4500.0
22416,audi,Audi RS3,black,04/2023,2023,119900,500,Automatic,Petrol,8.2,2000.0
22417,audi,Audi S8,black,05/2023,2023,195000,571,Automatic,Petrol,10.8,1100.0
22420,audi,Audi A3,black,05/2023,2023,29275,110,Automatic,Hybrid,5.6,10.0
22421,audi,Audi Q3,black,03/2023,2023,38990,150,Automatic,Petrol,6.5,10.0
22423,audi,Audi Q8,black,02/2023,2023,92820,286,Automatic,Diesel,7.1,45000.0
22425,audi,Audi Q3,black,03/2023,2023,42990,150,Automatic,Petrol,7.1,10.0
22426,audi,Audi A3,black,04/2023,2023,30780,110,Manual,Petrol,5.5,99.0
22427,audi,Audi RS6,black,03/2023,2023,139900,600,Automatic,Petrol,11.5,188.0
22428,audi,Audi RS6,black,05/2023,2023,139900,600,Automatic,Petrol,11.5,97.0
22429,audi,Audi RS Q8,black,02/2023,2023,209900,740,Automatic,Petrol,12.1,3290.0
22431,audi,Audi TT,black,03/2023,2023,45214,197,Automatic,Petrol,6.0,3210.0
22432,audi,Audi RS Q8,black,06/2023,2023,309990,801,Automatic,Petrol,13.4,1500.0
22434,audi,Audi A4,black,05/2023,2023,39910,163,Automatic,Diesel,4.0,5.0
22435,audi,Audi Q3,black,03/2023,2023,45610,150,Automatic,Hybrid,5.8,5.0
22436,audi,Audi Q2,black,04/2023,2023,29910,150,Manual,Petrol,5.1,5.0
22437,audi,Audi Q2,black,04/2023,2023,29910,150,Manual,Petrol,5.1,5.0
22438,audi,Audi Q3,black,03/2023,2023,45610,150,Automatic,Hybrid,5.8,5.0
22439,audi,Audi Q3,black,02/2023,2023,45640,150,Automatic,Petrol,5.8,5.0
22440,audi,Audi Q3,black,02/2023,2023,45640,150,Automatic,Petrol,5.8,5.0
22441,audi,Audi Q2,black,04/2023,2023,29910,150,Manual,Petrol,5.1,5.0
22442,audi,Audi Q2,black,04/2023,2023,29910,150,Manual,Petrol,5.1,5.0
22443,audi,Audi A1,black,03/2023,2023,21490,95,Manual,Petrol,4.7,1589.0
22444,audi,Audi RS Q8,black,02/2023,2023,169790,600,Automatic,Petrol,13.4,13450.0
22446,audi,Audi RS Q8,black,04/2023,2023,136850,600,Automatic,Petrol,12.1,5500.0
22447,audi,Audi A5,black,03/2023,2023,49950,204,Automatic,Petrol,6.3,5000.0
22448,audi,Audi RS6,black,03/2023,2023,136850,600,Automatic,Petrol,11.5,6500.0
22449,audi,Audi RS Q3,black,06/2023,2023,75565,400,Automatic,Petrol,8.8,200.0
22450,audi,Audi A4 allroad,black,02/2023,2023,47950,265,Automatic,Petrol,7.2,85.0
22451,audi,Audi Q8,black,04/2023,2023,87465,286,Automatic,Diesel,7.1,29800.0
22452,audi,Audi A3,black,03/2023,2023,38890,150,Automatic,Petrol,5.8,2.0
22453,audi,Audi Q8,black,03/2023,2023,98777,286,Automatic,Diesel,8.1,11.0
22454,audi,Audi RS Q8,black,03/2023,2023,144850,600,Automatic,Petrol,13.4,2500.0
22455,audi,Audi A4,black,05/2023,2023,59900,204,Automatic,Petrol,6.3,5000.0
22459,audi,Audi A1,black,03/2023,2023,32490,150,Automatic,Petrol,6.1,4990.0
22460,audi,Audi A3,black,05/2023,2023,30988,150,Manual,Petrol,5.6,10.0
22461,audi,Audi RS6,black,04/2023,2023,153480,600,Automatic,Petrol,12.1,89.0
22463,audi,Audi A6,black,05/2023,2023,63990,204,Automatic,Diesel,5.7,500.0
22464,audi,Audi A8,black,06/2023,2023,115950,286,Automatic,Diesel,7.0,50.0
22465,audi,Audi S8,black,03/2023,2023,164320,571,Automatic,Petrol,11.6,6500.0
22466,audi,Audi A8,black,03/2023,2023,112880,286,Automatic,Diesel,7.6,5500.0
22467,audi,Audi A5,black,02/2023,2023,59980,204,Automatic,Diesel,5.9,9000.0
22468,audi,Audi A5,black,03/2023,2023,62980,204,Automatic,Petrol,7.0,3011.0
22469,audi,Audi RS Q8,black,04/2023,2023,164900,600,Automatic,Petrol,12.1,1400.0
22470,audi,Audi A3,black,01/2023,2023,29490,110,Manual,Petrol,4.8,2.0
22471,audi,Audi A5,black,06/2023,2023,69950,265,Automatic,Petrol,7.5,5000.0
22472,audi,Audi RS6,black,04/2023,2023,148890,600,Automatic,Petrol,12.1,89.0
22473,audi,Audi A3,black,03/2023,2023,37890,150,Automatic,Petrol,5.8,2.0
22475,audi,Audi TT,black,02/2023,2023,56990,245,Automatic,Petrol,7.5,6100.0
22476,audi,Audi A1,black,03/2023,2023,25280,95,Manual,Petrol,5.7,6000.0
22477,audi,Audi A5,black,03/2023,2023,23890,204,Automatic,Petrol,6.7,2000.0
22478,audi,Audi A1,black,06/2023,2023,26990,95,Automatic,Petrol,4.7,1.0
22479,audi,Audi A3,black,03/2023,2023,26480,110,Manual,Petrol,5.5,15.0
22480,audi,Audi A5,black,03/2023,2023,79190,204,Automatic,Petrol,6.1,3011.0
22481,audi,Audi A1,black,02/2023,2023,315890,95,Automatic,Petrol,5.9,6000.0
22483,audi,Audi RS Q8,black,04/2023,2023,171850,600,Automatic,Petrol,12.1,2262.0
22485,audi,Audi A3,black,06/2023,2023,38980,150,Automatic,Petrol,6.1,1500.0
22486,audi,Audi RS5,black,06/2023,2023,109970,450,Automatic,Petrol,9.5,5900.0
22488,audi,Audi Q5,black,05/2023,2023,68950,204,Automatic,Diesel,6.9,3000.0
22489,audi,Audi Q5,black,05/2023,2023,68950,204,Automatic,Diesel,6.9,3000.0
22491,audi,Audi A3,black,03/2023,2023,33990,150,Manual,Petrol,6.0,4500.0
22492,audi,Audi RS3,black,01/2023,2023,78990,400,Automatic,Petrol,8.3,2500.0
22493,audi,Audi Q5,black,03/2023,2023,83540,265,Automatic,Petrol,8.4,2500.0
22494,audi,Audi Q7,black,05/2023,2023,92900,286,Automatic,Diesel,7.6,1585.0
22495,audi,Audi RS4,black,03/2023,2023,96850,450,Automatic,Petrol,10.0,2100.0
22496,audi,Audi Q5,black,03/2023,2023,68899,265,Automatic,Petrol,7.4,21.0
22497,audi,Audi RS6,black,05/2023,2023,158441,630,Automatic,Petrol,11.5,1000.0
22498,audi,Audi RS Q8,black,05/2023,2023,143880,600,Automatic,Petrol,13.2,2693.0
22499,audi,Audi RS Q8,black,05/2023,2023,143880,600,Automatic,Petrol,13.2,2033.0
22500,audi,Audi Q8,black,02/2023,2023,88850,286,Automatic,Diesel,8.4,1400.0
22501,audi,Audi Q8,black,04/2023,2023,93689,286,Automatic,Diesel,8.6,5000.0
22502,audi,Audi A1,black,05/2023,2023,29370,110,Automatic,Petrol,4.9,1090.0
22503,audi,Audi S3,black,04/2023,2023,57450,310,Automatic,Petrol,8.3,5000.0
22504,audi,Audi S3,black,06/2023,2023,59880,310,Automatic,Petrol,8.0,6000.0
22505,audi,Audi Q7,black,05/2023,2023,97290,330,Automatic,Diesel,7.8,1100.0
22506,audi,Audi Q7,black,06/2023,2023,98880,286,Automatic,Diesel,8.5,6000.0
22507,audi,Audi SQ7,black,01/2023,2023,104890,507,Automatic,Petrol,12.0,5450.0
22508,audi,Audi SQ5,black,01/2023,2023,86979,341,Automatic,Diesel,8.1,8700.0
22510,audi,Audi A3,black,04/2023,2023,31900,110,Manual,Petrol,5.5,5900.0
22511,audi,Audi S3,black,05/2023,2023,55930,310,Automatic,Petrol,8.3,3500.0
22514,audi,Audi Q3,silver,04/2023,2023,39203,150,Automatic,Petrol,6.5,10.0
22515,audi,Audi Q3,silver,04/2023,2023,37390,150,Automatic,Petrol,6.5,10.0
22516,audi,Audi A6,silver,03/2023,2023,56490,204,Automatic,Diesel,5.7,9900.0
22517,audi,Audi A6,silver,03/2023,2023,67490,204,Automatic,Diesel,6.3,3000.0
22518,audi,Audi A1,silver,06/2023,2023,42900,207,Automatic,Petrol,5.5,1100.0
22519,audi,Audi Q8,silver,06/2023,2023,105950,286,Automatic,Diesel,8.6,1100.0
